200.158.14.202 - - [19/Aug/2016:05:58:55 -0300] "GET /vcms-content/plugins/socials-ignited/images/round/dark/32/facebook.png HTTP/1.1" 200 3258 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:55 -0300] "GET /upload/luxo-home.jpg HTTP/1.1" 200 96333 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /upload/standard.jpg HTTP/1.1" 200 70179 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /upload/logo_grey.png HTTP/1.1" 200 4719 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /vcms-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20 HTTP/1.1" 200 5872 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /js/script.js HTTP/1.1" 200 762 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /upload/o-hotel.jpg HTTP/1.1" 200 126345 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /vcms-content/plugins/contact-form-7/includes/js/scripts.js?ver=3.9.3 HTTP/1.1" 200 2728 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /themes/wp_santorini5/js/jquery.ui.core.min.js?ver=1.10.4 HTTP/1.1" 200 1909 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
200.158.14.202 - - [19/Aug/2016:05:58:56 -0300] "GET /upload/lazer.jpg HTTP/1.1" 200 313173 "http://www.parktower.com.br/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
